danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,label
0.549,0.874,-6.181,0.064,0.0299,0.0,0.107,0.478,128.682,leave a light on,belinda carlisle,0
0.712,0.967,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,we didn't start the fire,billy joel,0
0.619,0.504,-11.562,0.025,0.0614,0.0,0.06,0.568,84.335,free fallin',tom petty,0
0.345,0.531,-12.708,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,i remember you,skid row,0
0.626,0.696,-11.073,0.0303,0.0461,1.69e-05,0.293,0.854,103.486,no myth,michael penn,0
0.756,0.422,-12.967,0.0292,0.0165,0.00183,0.0368,0.487,112.751,sacrifice,elton john,0
0.866,0.663,-9.001,0.206,0.119,0.0,0.318,0.83,85.298,just a friend,biz markie,0
0.435,0.666,-10.596,0.031,0.254,1.4e-05,0.0541,0.566,176.431,forever,kiss,0
0.508,0.727,-6.159,0.0346,0.0475,3.86e-05,0.0869,0.249,121.323,house of pain,faster pussycat,0
0.665,0.787,-8.393,0.0328,0.0736,0.000132,0.143,0.358,122.478,advice for the young at heart,tears for fears,0
0.626,0.746,-8.832,0.0282,0.16,0.0,0.0618,0.8,102.896,all i wanna do is make love to you,heart,0
0.62,0.905,-5.214,0.0277,0.0176,0.00097,0.331,0.801,134.988,you make me feel (mighty real),jimmy somerville,0
0.713,0.555,-11.779,0.0524,0.00708,0.00219,0.0495,0.944,112.343,this & that,michael penn,0
0.752,0.729,-15.528,0.044,0.0849,0.318,0.858,0.537,108.896,the power,snap!,0
0.358,0.899,-7.069,0.134,0.0112,0.122,0.195,0.27,174.298,epic,faith no more,0
0.57,0.575,-7.032,0.0318,0.267,0.0,0.0823,0.421,135.903,oh girl,paul young,0
0.273,0.537,-9.612,0.0306,0.0241,0.0,0.0922,0.232,81.814,high enough,damn yankees,0
0.433,0.0871,-14.532,0.0341,0.91,1.98e-05,0.113,0.336,135.498,and so it goes,billy joel,0
0.599,0.79,-3.58,0.043,0.00257,0.00181,0.312,0.961,103.783,hard to handle,the black crowes,0
0.545,0.919,-7.679,0.0484,0.00272,0.00511,0.0977,0.387,104.366,falling to pieces,faith no more,0
0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,moneytalks,ac/dc,0
0.189,0.39,-14.497,0.0353,0.257,0.000152,0.122,0.32,169.563,still got the blues,gary moore,0
0.616,0.807,-11.4,0.0348,0.000303,2.37e-05,0.193,0.637,111.054,don't treat me bad,firehouse,0
0.584,0.521,-5.782,0.0295,0.06,7.56e-05,0.22,0.317,160.058,she talks to angels,the black crowes,0
0.597,0.51,-9.5,0.0283,0.326,0.0539,0.0554,0.288,114.729,heartbreak station,cinderella,0
0.626,0.242,-8.658,0.0269,0.43,1.09e-06,0.119,0.228,91.259,more than words,extreme,0
0.666,0.854,-5.051,0.0295,0.179,1.2e-06,0.0986,0.803,125.637,losing my religion,r.e.m.,0
0.791,0.759,-7.378,0.129,0.0314,0.674,0.255,0.619,102.382,mama said knock you out,ll cool j,0
0.429,0.63,-7.392,0.0329,0.078,0.0,0.104,0.211,151.627,wind of change,scorpions,0
0.491,0.613,-5.567,0.0266,0.00511,0.0,0.107,0.175,75.907,wind of change,scorpions,0
0.66,0.752,-5.839,0.0487,0.251,0.00398,0.322,0.934,159.684,it ain't over 'til it's over,lenny kravitz,0
0.752,0.92,-6.111,0.0649,0.0148,2.03e-05,0.116,0.744,114.16,motownphilly,boyz ii men,0
0.633,0.858,-7.42,0.0473,0.208,0.0112,0.0655,0.724,102.561,crazy,seal,0
0.526,0.365,-12.605,0.028,0.0775,1.37e-05,0.0618,0.254,131.251,(everything i do) i do it for you,bryan adams,0
0.472,0.48,-11.893,0.0308,0.000204,0.00275,0.0914,0.126,123.023,love of a lifetime,firehouse,0
0.833,0.604,-12.002,0.055,0.0103,0.000446,0.052,0.97,120.313,got a love for you,jomanda,0
0.35,0.985,-5.676,0.122,0.00876,0.551,0.36,0.323,151.007,you could be mine,guns n' roses,0
0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,enter sandman,metallica,0
0.886,0.512,-11.825,0.237,0.207,0.0,0.0991,0.454,93.997,mind playing tricks on me,geto boys,0
0.42,0.574,-5.149,0.0292,0.238,0.000115,0.127,0.218,170.549,spending my time,roxette,0
0.755,0.347,-13.853,0.0792,0.154,2.99e-05,0.115,0.634,138.673,thinking of you,grandmaster slice,0
0.663,0.643,-13.757,0.0432,0.321,3.02e-05,0.327,0.79,105.875,change,lisa stansfield,0
0.153,0.417,-11.587,0.0318,0.434,0.000622,0.211,0.166,80.87,send me an angel,scorpions,0
0.518,0.901,-3.749,0.093,0.174,0.0314,0.0712,0.873,115.026,black or white,michael jackson,0
0.588,0.149,-16.728,0.0319,0.846,9.65e-05,0.236,0.113,124.689,i can't make you love me,bonnie raitt,0
0.346,0.749,-6.506,0.035,0.00167,8.86e-05,0.648,0.315,102.591,no more tears,ozzy osbourne,0
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,smells like teen spirit,nirvana,0
0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.253,0.244,139.261,the unforgiven,metallica,0
0.666,0.936,-9.919,0.0476,0.00244,0.086,0.153,0.776,91.577,give it away,red hot chili peppers,0
0.262,0.777,-8.671,0.0632,0.0109,0.113,0.12,0.264,152.5,live and let die,guns n' roses,0
0.716,0.818,-7.456,0.0256,0.154,0.000806,0.236,0.817,103.668,stars,simply red,0
0.498,0.242,-12.238,0.0257,0.835,0.536,0.133,0.312,153.744,tears in heaven,eric clapton,0
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,come as you are,nirvana,0
0.553,0.362,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,nothing else matters,metallica,0
0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,under the bridge,red hot chili peppers,0
0.768,0.753,-5.63,0.0289,0.0541,0.0,0.0893,0.964,121.789,achy breaky heart,billy ray cyrus,0
0.552,0.946,-4.249,0.0384,0.00106,0.000661,0.368,0.458,135.979,friday i'm in love,the cure,0
0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,november rain,guns n' roses,0
0.854,0.71,-6.32,0.0795,0.0113,9.06e-05,0.166,0.818,106.893,jump around,house of pain,0
0.55,0.824,-7.848,0.0347,0.000362,0.00115,0.0865,0.332,131.387,wherever i may roam,metallica,0
0.656,0.817,-4.296,0.0435,0.22,0.0,0.304,0.862,130.448,boot scootin' boogie,brooks & dunn,0
0.503,0.595,-9.383,0.0294,0.0895,2.49e-06,0.148,0.457,128.099,do i have to say the words?,bryan adams,0
0.678,0.656,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,lithium,nirvana,0
0.396,0.612,-8.039,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,when i look into your eyes,firehouse,0
0.757,0.652,-14.916,0.0333,0.214,0.257,0.0903,0.862,124.369,rhythm is a dancer,snap!,0
0.497,0.726,-8.335,0.0272,0.0489,8.99e-06,0.049,0.735,136.792,have you ever needed someone so bad,def leppard,0
0.576,0.449,-8.764,0.0287,0.085,0.0,0.119,0.0552,129.323,love is on the way,saigon kick,0
0.425,0.519,-9.707,0.0279,0.185,0.0,0.102,0.208,143.887,i will be here for you,michael w. smith,0
0.61,0.889,-5.452,0.0585,0.000794,0.0865,0.0657,0.506,139.903,symphony of destruction,megadeth,0
0.633,0.846,-6.347,0.0337,0.000819,0.00139,0.0762,0.448,89.23,sad but true,metallica,0
0.629,0.364,-12.259,0.038,0.467,0.0204,0.0941,0.701,166.266,no ordinary love,sade,0
0.363,0.849,-7.744,0.0554,0.0666,0.00517,0.306,0.429,170.627,yesterdays,guns n' roses,0
0.545,0.485,-8.045,0.0485,0.537,1.8e-06,0.104,0.101,80.948,heal the world,michael jackson,0
0.343,0.318,-14.901,0.0312,0.336,0.158,0.17,0.11,81.993,forever in love,kenny g,0
0.472,0.652,-10.171,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,ordinary world,duran duran,0
0.727,0.886,-5.342,0.178,0.0391,0.0,0.361,0.427,98.09,informer,snow,0
0.309,0.596,-5.599,0.0293,0.101,0.0,0.21,0.161,164.587,bed of roses,bon jovi,0
0.862,0.642,-13.652,0.101,0.102,0.0,0.272,0.765,99.2,hip hop hooray,naughty by nature,0
0.798,0.744,-5.328,0.136,0.33,0.000106,0.292,0.794,82.356,it was a good day,ice cube,0
0.506,0.554,-6.743,0.0339,0.339,0.000355,0.112,0.375,124.724,easy,faith no more,0
0.723,0.47,-11.302,0.028,0.633,0.0373,0.0968,0.783,97.107,kiss of life,sade,0
0.821,0.686,-9.158,0.263,0.00216,0.0,0.17,0.708,94.015,throw ya gunz,onyx,0
0.399,0.881,-4.341,0.0347,0.0019,0.00429,0.39,0.272,84.58,livin' on the edge,aerosmith,0
0.542,0.793,-8.203,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,come undone,duran duran,0
0.655,0.933,-7.703,0.0536,0.00328,0.0358,0.0983,0.472,128.699,it's my life,dr. alban,0
0.759,0.756,-8.145,0.266,0.0903,2.36e-06,0.265,0.613,87.059,passin' me by,the pharcyde,0
0.51,0.915,-3.036,0.0562,0.00884,1.75e-05,0.205,0.459,123.257,in these arms,bon jovi,0
0.876,0.71,-12.908,0.347,0.0654,0.00312,0.918,0.724,98.305,slam,onyx,0
0.616,0.714,-7.02,0.0385,0.00481,0.0,0.133,0.53,117.422,runaway train,soul asylum,0
0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,creep,radiohead,0
0.897,0.611,-10.489,0.211,0.0291,0.186,0.0894,0.769,102.304,insane in the brain,cypress hill,0
0.754,0.539,-10.188,0.0239,0.124,0.000293,0.132,0.595,95.77,i like it,jomanda,0
0.606,0.706,-9.665,0.0379,0.362,0.0,0.16,0.819,174.533,chattahoochee,alan jackson,0
0.89,0.716,-9.673,0.296,0.174,0.000589,0.0657,0.656,99.987,chief rocka,lords of the underground,0
0.681,0.742,-7.0,0.0249,0.0134,0.422,0.121,0.486,109.001,break it down again,tears for fears,0
0.73,0.853,-5.147,0.17,0.045,0.0,0.0283,0.857,204.352,ruffneck,mc lyte,0
0.631,0.749,-8.15,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,the river of dreams,billy joel,0
0.445,0.856,-3.674,0.0327,0.000202,0.0101,0.367,0.486,105.872,cryin',aerosmith,0
0.787,0.728,-7.705,0.218,0.0124,0.0,0.157,0.94,173.026,sweat (a la la la la long),inner circle,0
0.359,0.573,-6.054,0.0326,0.665,0.000178,0.136,0.562,73.368,no rain,blind melon,0
0.467,0.324,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301,everybody hurts,r.e.m.,0
0.567,0.774,-5.14,0.0341,0.262,0.0,0.293,0.608,71.902,wild world,mr. big,0
0.619,0.719,-8.502,0.0465,0.0185,0.0,0.17,0.57,98.799,dreams,gabrielle,0
0.555,0.46,-7.032,0.0277,0.497,0.0,0.103,0.146,67.027,please forgive me,bryan adams,0
0.201,0.762,-6.376,0.0337,0.0953,1.46e-05,0.358,0.131,94.832,linger,the cranberries,0
0.598,0.732,-7.013,0.425,0.144,0.0,0.508,0.595,172.329,keep ya head up,2pac,0
0.676,0.996,-7.946,0.0397,0.0478,0.262,0.333,0.4,132.871,mr. vain,culture beat,0
0.735,0.797,-4.611,0.285,0.0174,0.0,0.62,0.731,170.444,real muthaphuckkin g's,eazy-e,0
0.59,0.672,-11.792,0.412,0.125,1.04e-06,0.147,0.688,206.247,93 'til infinity,souls of mischief,0
0.504,0.782,-9.27,0.0301,0.0661,1.31e-06,0.115,0.619,123.883,into your arms,the lemonheads,0
0.491,0.927,-4.534,0.036,0.000565,0.00974,0.118,0.634,134.714,found out about you,gin blossoms,0
0.308,0.747,-5.434,0.037,0.0645,8.27e-05,0.431,0.278,139.454,amazing,aerosmith,0
0.701,0.805,-5.584,0.0272,0.106,0.0,0.0581,0.696,130.406,john deere green,joe diffie,0
0.794,0.95,-8.78,0.294,0.124,7.71e-05,0.133,0.324,94.984,sound of da police,krs-one,0
0.747,0.52,-10.523,0.0357,0.0977,0.0537,0.142,0.601,92.869,you know how we do it,ice cube,0
0.365,0.763,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,mother,danzig,0
0.256,0.579,-8.146,0.046,0.489,0.000226,0.117,0.254,70.968,since i don't have you,guns n' roses,0
0.476,0.584,-12.357,0.038,0.119,0.0,0.274,0.417,88.026,return to innocence,enigma,0
0.503,0.903,-7.427,0.0527,0.0218,0.197,0.0861,0.0586,134.462,march of the pigs,nine inch nails,0
0.69,0.729,-5.819,0.221,1.7e-05,0.0431,0.152,0.357,91.376,it ain't hard to tell,nas,0
0.543,0.423,-8.797,0.0282,0.295,0.0862,0.152,0.355,150.132,shine,collective soul,0
0.37,0.866,-3.879,0.0384,0.0868,0.0,0.137,0.427,162.086,crazy,aerosmith,0
0.45,0.914,-6.741,0.0647,0.0106,8.18e-05,0.101,0.336,124.42,selling the drama,live,0
0.546,0.724,-8.639,0.0427,0.000273,0.667,0.133,0.586,89.991,closer,nine inch nails,0
0.469,0.6,-11.155,0.0288,0.132,0.00606,0.273,0.135,112.426,take it back,pink floyd,0
0.562,0.512,-6.443,0.0239,0.109,0.0,0.065,0.189,142.4,i'll make love to you,boyz ii men,0
0.762,0.541,-8.843,0.329,0.466,0.0,0.0693,0.885,90.032,flava in ya ear,craig mack,0
0.552,0.645,-6.595,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,far behind,candlebox,0
0.813,0.882,-7.575,0.0402,0.0908,0.00457,0.147,0.874,125.983,another night,real mccoy,0
0.42,0.33,-13.925,0.0275,0.245,0.000679,0.0677,0.175,157.143,fade into you,mazzy star,0
0.377,0.658,-5.589,0.0318,0.117,0.0,0.0677,0.307,143.713,always,bon jovi,0
0.457,0.618,-6.682,0.0296,0.00114,0.00257,0.0679,0.579,80.184,undone - the sweater song,weezer,0
0.245,0.542,-7.159,0.0324,0.147,4.05e-06,0.102,0.365,204.824,doll parts,hole,0
0.712,0.745,-7.141,0.0389,0.408,0.0,0.346,0.843,140.621,pickup man,joe diffie,0
0.892,0.65,-7.251,0.107,0.0722,1.19e-06,0.0555,0.394,97.061,tour,capleton,0
0.73,0.801,-5.655,0.392,0.552,0.0,0.843,0.659,91.785,brooklyn zoo,ol' dirty bastard,0
0.513,0.522,-7.569,0.0295,0.0634,0.0,0.121,0.336,141.833,i live my life for you,firehouse,0
0.471,0.497,-8.923,0.0282,0.0236,0.0,0.0874,0.349,141.834,i live my life for you,firehouse,0
0.791,0.702,-7.333,0.0623,0.0174,0.0,0.423,0.789,103.646,this is how we do it,montell jordan,0
0.721,0.924,-8.282,0.0396,0.000683,0.00382,0.0817,0.694,130.947,run away,real mccoy,0
0.592,0.898,-5.194,0.0358,0.143,2.29e-06,0.229,0.537,118.006,can't stop lovin' you,van halen,0
0.57,0.478,-10.185,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,have you ever really loved a woman?,bryan adams,0
0.683,0.645,-5.707,0.0272,0.589,0.00432,0.18,0.366,121.995,december,collective soul,0
0.743,0.467,-5.429,0.0632,0.0344,0.0391,0.0716,0.125,96.238,shimmy shimmy ya,ol' dirty bastard,0
0.348,0.635,-6.836,0.0386,0.0932,0.0,0.126,0.144,87.974,this ain't a love song,bon jovi,0
0.813,0.703,-5.077,0.268,0.125,1.26e-06,0.237,0.241,94.828,survival of the fittest,mobb deep,0
0.584,0.533,-7.11,0.0305,0.684,0.0,0.306,0.224,131.745,kiss from a rose,seal,0
0.702,0.458,-8.195,0.0348,0.247,1.64e-06,0.126,0.679,89.266,you used to love me,faith evans,0
0.613,0.885,-7.463,0.052,0.0804,0.746,0.0997,0.919,118.506,bizarre love triangle,new order,0
0.651,0.402,-9.303,0.028,0.639,7.73e-05,0.0765,0.258,119.873,you are not alone,michael jackson,1
0.5,0.681,-9.556,0.0672,0.114,4.01e-05,0.139,0.745,119.46,send me on my way,rusted root,0
0.5,0.704,-8.797,0.0695,0.125,1.79e-05,0.138,0.722,119.463,send me on my way,rusted root,0
0.754,0.785,-8.178,0.18,0.0287,0.00144,0.319,0.821,94.123,runnin',the pharcyde,0
0.658,0.963,-3.283,0.0326,0.00283,2.38e-06,0.951,0.793,134.798,be my lover,la bouche,0
0.514,0.704,-4.724,0.0261,0.0508,0.00214,0.228,0.386,76.972,the world i know,collective soul,0
0.223,0.557,-5.133,0.0332,0.0233,1e-06,0.149,0.335,175.926,one of us,joan osborne,0
0.635,0.937,-2.86,0.0452,0.0735,6.95e-05,0.134,0.78,108.003,just a girl,no doubt,0
0.419,0.383,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,high and dry,radiohead,0
0.656,0.956,-5.647,0.0536,0.0784,0.0247,0.0923,0.831,133.713,sweet dreams,la bouche,0
0.759,0.536,-8.537,0.0429,0.0455,0.0,0.0313,0.842,90.073,one for the money,horace brown,0
0.604,0.755,-10.761,0.0337,0.000298,0.817,0.0625,0.387,137.064,children,robert miles,0
0.797,0.539,-11.198,0.0489,0.00155,0.215,0.12,0.551,123.232,wrong,everything but the girl,0
0.47,0.621,-6.763,0.0253,0.206,0.000725,0.135,0.396,175.906,let's make a night to remember,bryan adams,0
0.749,0.605,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,pony,ginuwine,0
0.53,0.753,-5.146,0.0286,0.0463,0.000109,0.105,0.306,95.398,if it makes you happy,sheryl crow,0
0.892,0.455,-11.206,0.292,0.0181,0.0,0.344,0.473,92.885,bow down,westside connection,0
0.752,0.611,-8.681,0.315,0.21,0.0,0.778,0.746,90.993,street dreams,nas,0
0.265,0.31,-12.247,0.0359,0.64,0.00349,0.185,0.194,181.174,the moment,kenny g,0
0.896,0.744,-5.239,0.246,0.192,1.2e-06,0.108,0.746,92.911,cold rock a party,mc lyte,0
0.458,0.683,-9.823,0.0319,0.0793,0.0252,0.137,0.15,99.009,beyond the invisible,enigma,0
0.494,0.913,-5.289,0.0378,0.000165,0.00898,0.247,0.478,99.92,desperately wanting,better than ezra,0
0.545,0.948,-5.098,0.0779,0.00335,0.364,0.226,0.355,141.507,firestarter,the prodigy,0
0.446,0.995,-1.169,0.223,0.000738,0.13,0.354,0.248,135.041,setting sun,the chemical brothers,0
0.571,0.505,-9.312,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,the freshmen,the verve pipe,0
0.715,0.833,-5.379,0.108,0.00631,0.0,0.164,0.612,95.487,return of the mack,mark morrison,0
0.801,0.805,-7.933,0.256,0.00731,0.00824,0.105,0.652,94.981,step into a world (rapture's delight),krs-one,0
0.895,0.694,-4.384,0.275,0.176,0.0,0.292,0.632,93.94,hypnotize,the notorious b.i.g.,1
0.587,0.678,-8.651,0.0524,0.0319,0.16,0.116,0.429,169.947,6 underground,sneaker pimps,0
0.639,0.792,-5.084,0.0301,0.0912,0.000194,0.303,0.748,110.016,alone,bee gees,0
0.577,0.462,-7.989,0.0279,0.128,0.0,0.0822,0.258,128.303,how do i live,leann rimes,0
0.64,0.864,-6.576,0.0314,0.00832,0.0,0.123,0.701,102.026,semi-charmed life,third eye blind,0
0.832,0.838,-5.414,0.0421,0.0791,0.0,0.152,0.965,100.021,coco jamboo,mr. president,0
0.465,0.701,-4.809,0.0268,0.00506,0.0,0.207,0.216,75.427,hole in my soul,aerosmith,0
0.608,0.871,-7.496,0.0813,0.106,0.0,0.363,0.61,103.78,tubthumping,chumbawamba,0
0.595,0.804,-7.911,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,criminal,fiona apple,0
0.822,0.703,-8.464,0.24,0.192,0.0,0.0816,0.536,105.155,feel so good,mase,0
0.561,0.593,-9.362,0.0264,0.00327,0.00144,0.0967,0.574,80.282,how's it going to be,third eye blind,0
0.569,0.443,-8.402,0.0327,0.461,0.0,0.133,0.15,75.038,a song for mama,boyz ii men,0
0.604,0.995,-3.641,0.164,0.00306,0.626,0.109,0.262,136.216,smack my bitch up,the prodigy,0
0.317,0.764,-7.076,0.0282,0.000294,0.099,0.0996,0.341,101.173,given to fly,pearl jam,0
0.558,0.54,-7.2,0.0305,0.501,0.0,0.252,0.654,133.774,you're still the one,shania twain,0
0.432,0.751,-5.124,0.0423,0.0134,4.58e-06,0.126,0.776,171.85,pink,aerosmith,0
0.597,0.826,-6.031,0.431,0.159,0.0,0.293,0.55,86.006,who am i,beenie man,0
0.47,0.779,-6.624,0.0424,0.161,0.0,0.142,0.749,186.784,this kiss,faith hill,0
0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,bitter sweet symphony,the verve,0
0.497,0.89,-4.559,0.0445,0.00055,0.00129,0.255,0.249,133.047,the unforgiven ii,metallica,0
0.55,0.702,-5.693,0.0281,0.046,1.4e-06,0.119,0.515,159.968,sex and candy,marcy playground,0
0.623,0.342,-8.694,0.038,0.0134,0.00412,0.106,0.101,115.032,wishlist,pearl jam,0
0.48,0.792,-6.443,0.0411,0.00238,0.0,0.169,0.465,114.605,shimmer,fuel,0
0.483,0.818,-7.666,0.0444,0.114,0.0,0.367,0.691,175.668,inside out,eve 6,0
0.597,0.868,-5.095,0.0526,0.0212,0.0,0.664,0.709,160.021,fly away,lenny kravitz,0
0.723,0.895,-3.707,0.102,0.088,0.0,0.0717,0.963,143.373,pretty fly (for a white guy),the offspring,0
0.438,0.905,-6.161,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,celebrity skin,hole,0
0.88,0.577,-8.093,0.302,0.0564,1.02e-06,0.201,0.74,90.991,ruff ryders' anthem,dmx,0
0.528,0.904,-5.854,0.0343,0.000833,0.0,0.174,0.678,122.372,malibu,hole,0
0.557,0.933,-3.7,0.035,2.14e-05,8.66e-06,0.117,0.435,110.946,one,creed,0
0.589,0.695,-8.109,0.0341,8.65e-05,3.6e-05,0.0778,0.938,129.837,blue monday,orgy,0
0.553,0.872,-5.617,0.0374,0.00109,0.00115,0.0988,0.543,106.927,heavy,collective soul,0
0.572,0.754,-5.128,0.0245,0.0271,0.00091,0.0823,0.637,95.993,run,collective soul,0
0.634,0.845,-5.058,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,nas is like,nas,0
0.548,0.8,-6.926,0.0597,0.038,0.00255,0.0678,0.805,159.654,maria,blondie,0
0.425,0.954,-3.756,0.0476,0.00414,0.0,0.0555,0.933,178.043,livin' la vida loca,ricky martin,0
0.654,0.889,-3.058,0.0513,0.64,0.0,0.297,0.73,125.018,man! i feel like a woman!,shania twain,0
0.689,0.694,-5.83,0.027,0.257,0.0,0.148,0.482,99.039,i want it that way,backstreet boys,0
0.731,0.867,-5.881,0.032,0.0394,0.0,0.0861,0.776,104.02,all star,smash mouth,0
0.622,0.692,-6.97,0.0276,0.363,0.000158,0.193,0.774,112.053,last kiss,pearl jam,0
0.561,0.543,-8.498,0.0324,0.26,0.0,0.124,0.243,139.803,amazed,lonestar,0
0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.108,0.547,88.969,scar tissue,red hot chili peppers,0
0.789,0.509,-8.001,0.0421,0.00149,0.0,0.0436,0.578,95.999,everyone falls in love,tanto metro & devonte,0
0.649,0.709,-7.989,0.0802,0.0212,0.0,0.0732,0.605,83.975,american woman,lenny kravitz,0
0.391,0.951,-7.419,0.0688,0.012,0.000446,0.0878,0.468,157.663,what's my age again?,blink-182,0
0.573,0.929,-5.996,0.082,0.00218,0.0723,0.718,0.284,97.57,nookie,limp bizkit,0
0.168,0.235,-7.877,0.0404,0.0321,0.82,0.0924,0.0618,127.748,the day the world went away,nine inch nails,0
0.622,0.807,-6.752,0.408,0.103,0.0,0.306,0.892,174.06,mambo no. 5 (a little bit of...),lou bega,0
0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,higher,creed,0
0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,learn to fly,foo fighters,0
0.813,0.491,-9.923,0.077,0.241,4.61e-05,0.0817,0.868,99.008,get it on tonite,montell jordan,0
0.664,0.916,-3.888,0.473,0.17,1.67e-05,0.164,0.559,93.134,simon says,pharoahe monch,0
0.599,0.957,-5.764,0.188,0.0129,7.06e-05,0.155,0.489,103.68,guerrilla radio,rage against the machine,0
0.529,0.496,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,breathe,faith hill,0
0.514,0.781,-6.703,0.0639,0.248,0.0,0.731,0.717,90.522,hanginaround,counting crows,0
0.541,0.776,-8.042,0.0298,0.00147,0.000221,0.178,0.282,98.986,take a picture,filter,0
0.442,0.9,-5.032,0.0529,0.0109,0.0,0.395,0.609,148.62,all the small things,blink-182,0
0.458,0.795,-3.265,0.0574,0.00316,0.000202,0.0756,0.513,123.229,otherside,red hot chili peppers,0
0.593,0.642,-7.284,0.0299,0.313,0.000582,0.0804,0.736,76.403,i try,macy gray,0
0.578,0.894,-5.42,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,you sang to me,marc anthony,0
0.737,0.705,-6.231,0.24,0.0579,0.0,0.321,0.557,86.401,whoa!,black rob,0
0.828,0.711,-6.261,0.0383,0.00334,0.0321,0.0954,0.969,122.981,the bad touch,bloodhound gang,0
0.691,0.686,-7.465,0.0493,0.000647,0.00456,0.106,0.666,87.312,i belong to you,lenny kravitz,0
0.544,0.848,-6.804,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,kryptonite,3 doors down,0
0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,the real slim shady,eminem,0
0.415,0.533,-8.445,0.0308,0.0037,0.000732,0.176,0.126,138.929,with arms wide open,creed,0
0.592,0.765,-2.788,0.027,0.0021,0.00154,0.127,0.327,96.483,californication,red hot chili peppers,0
0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.692,90.598,last resort,papa roach,0
